g2500	1
g2501	1
g2502	3
g2503	3
g2504	1
g2505	7
g2506	2
g2507	1
g2508	3
g2509	1
g2510	9
g2511	1
g2512	1
g2513	1
g2514	1
g2515	1
g2516	1
g2517	1
g2518	1
g2519	1
g2520	1
g2521	3
g2522	2
g2523	1
g2524	1
g2525	8
g2526	1
g2527	1
g2528	1
g2529	2
g2530	1
g2531	1
g2532	1
g2533	4
g2534	5
g2535	1
g2536	1
g2537	1
g2538	1
g2539	1
g2540	14
g2541	7
g2542	1
g2543	1
g2544	2
g2545	1
g2546	1
g2547	1
g2548	1
g2549	1
g2550	1
g2551	3
g2552	1
g2553	1
g2554	1
g2555	1
g2556	1
g2557	1
g2558	1
g2559	1
g2560	1
g2561	1
g2562	1
g2563	1
g2564	1
g2565	1
g2566	4
g2567	1
g2568	2
g2569	1
g2570	2
g2571	4
g2572	1
g2573	3
g2574	6
g2575	1
g2576	2
g2577	2
g2578	1
g2579	1
g2580	1
g2581	1
g2582	1
g2583	4
g2584	4
g2585	1
g2586	2
g2587	10
g2588	1
g2589	1
g2590	1
g2591	1
g2592	4
g2593	1
g2594	1
g2595	1
g2596	1
g2597	1
g2598	3
g2599	3
g2600	1
g2601	1
g2602	1
g2603	1
g2604	1
g2605	1
g2606	2
g2607	1
g2608	2
g2609	1
g2610	4
g2611	1
g2612	1
g2613	1
g2614	3
g2615	3
g2616	4
g2617	6
g2618	9
g2619	1
g2620	1
g2621	1
g2622	1
g2623	1
g2624	1
g2625	1
g2626	2
g2627	3
g2628	2
g2629	1
g2630	9
g2631	3
g2632	1
g2633	3
g2634	1
g2635	2
g2636	1
g2637	3
g2638	3
g2639	1
g2640	1
g2641	3
g2642	6
g2643	6
g2644	2
g2645	2
g2646	1
g2647	1
g2648	1
g2649	2
g2650	4
g2651	1
g2652	1
g2653	1
g2654	1
g2655	8
g2656	1
g2657	3
g2658	2
g2659	1
g2660	1
g2661	1
g2662	1
g2663	1
g2664	4
g2665	1
g2666	1
g2667	1
g2668	1
g2669	1
g2670	3
g2671	3
g2672	1
g2673	1
g2674	1
g2675	2
g2676	1
g2677	2
g2678	5
g2679	1
g2680	2
g2681	5
g2682	3
g2683	1
g2684	1
g2685	5
g2686	1
g2687	1
g2688	6
g2689	3
g2690	1
g2691	4
g2692	3
g2693	1
g2694	1
g2695	1
g2696	1
g2697	1
g2698	4
g2699	1
g2700	1
g2701	1
g2702	2
g2703	4
g2704	1
g2705	2
g2706	1
g2707	4
g2708	1
g2709	1
g2710	3
g2711	3
g2712	4
g2713	1
g2714	1
g2715	1
g2716	2
g2717	3
g2718	1
g2719	7
g2720	2
g2721	3
g2722	6
g2723	2
g2724	3
g2725	3
g2726	4
g2727	1
g2728	1
g2729	1
g2730	1
g2731	1
g2732	1
g2733	1
g2734	1
g2735	5
g2736	1
g2737	1
g2738	1
g2739	1
g2740	1
g2741	1
g2742	1
g2743	1
g2744	3
g2745	1
g2746	1
g2747	4
g2748	4
g2749	1
g2750	5
g2751	4
g2752	7
g2753	1
g2754	1
g2755	4
g2756	1
g2757	1
g2758	1
g2759	1
g2760	9
g2761	1
g2762	1
g2763	2
g2764	2
g2765	4
g2766	3
g2767	1
g2768	1
g2769	4
g2770	1
g2771	1
g2772	1
g2773	1
g2774	1
g2775	1
g2776	6
g2777	1
g2778	1
g2779	3
g2780	2
g2781	1
g2782	1
g2783	2
g2784	1
g2785	2
g2786	2
g2787	1
g2788	1
g2789	3
g2790	1
g2791	4
g2792	2
g2793	2
g2794	1
g2795	1
g2796	1
g2797	2
g2798	7
g2799	1
g2800	1
g2801	1
g2802	1
g2803	1
g2804	1
g2805	1
g2806	1
g2807	1
g2808	1
g2809	1
g2810	1
g2811	1
g2812	1
g2813	6
g2814	1
g2815	1
g2816	1
g2817	1
g2818	1
g2819	4
g2820	2
g2821	1
g2822	1
g2823	1
g2824	1
g2825	1
g2826	1
g2827	1
g2828	1
g2829	1
g2830	1
g2831	1
g2832	1
g2833	1
g2834	1
g2835	1
g2836	1
g2837	9
g2838	1
g2839	1
g2840	5
g2841	1
g2842	6
g2843	7
g2844	2
g2845	1
g2846	8
g2847	1
g2848	2
g2849	1
g2850	1
g2851	2
g2852	1
g2853	1
g2854	4
g2855	1
g2856	1
g2857	1
g2858	1
g2859	3
g2860	1
g2861	1
g2862	2
g2863	1
g2864	6
g2865	8
g2866	3
g2867	1
g2868	6
g2869	1
g2870	1
g2871	1
g2872	5
g2873	4
g2874	1
g2875	4
g2876	1
g2877	1
g2878	1
g2879	1
g2880	4
g2881	2
g2882	1
g2883	1
g2884	3
g2885	1
g2886	1
g2887	1
g2888	1
g2889	1
g2890	1
g2891	3
g2892	1
g2893	1
g2894	3
g2895	1
g2896	1
g2897	1
g2898	1
g2899	5
g2900	1
g2901	2
g2902	3
g2903	2
g2904	2
g2905	1
g2906	1
g2907	1
g2908	1
g2909	1
g2910	3
g2911	1
g2912	2
g2913	3
g2914	3
g2915	1
g2916	2
g2917	3
g2918	1
g2919	3
g2920	1
g2921	1
g2922	1
g2923	2
g2924	1
g2925	1
g2926	1
g2927	1
g2928	2
g2929	7
g2930	1
g2931	4
g2932	1
g2933	1
g2934	10
g2935	1
g2936	2
g2937	1
g2938	1
g2939	1
g2940	1
g2941	1
g2942	3
g2943	2
g2944	1
g2945	1
g2946	1
g2947	3
g2948	1
g2949	1
g2950	5
g2951	2
g2952	2
g2953	6
g2954	1
g2955	1
g2956	1
g2957	3
g2958	1
g2959	1
g2960	1
g2961	1
g2962	1
g2963	1
g2964	3
g2965	1
g2966	1
g2967	1
g2968	1
g2969	1
g2970	1
g2971	1
g2972	1
g2973	1
g2974	1
g2975	2
g2976	1
g2977	8
g2978	1
g2979	1
g2980	1
g2981	2
g2982	1
g2983	5
g2984	2
g2985	1
g2986	4
g2987	6
g2988	1
g2989	1
g2990	1
g2991	1
g2992	1
g2993	1
g2994	1
g2995	1
g2996	1
g2997	1
g2998	3
g2999	1
g3000	1
g3001	1
g3002	1
g3003	2
g3004	5
g3005	1
g3006	1
g3007	1
g3008	2
g3009	1
g3010	1
g3011	4
g3012	1
g3013	1
g3014	2
g3015	1
g3016	1
g3017	2
g3018	1
g3019	1
g3020	4
g3021	5
g3022	5
g3023	4
g3024	1
g3025	5
g3026	1
g3027	4
g3028	1
g3029	1
g3030	1
g3031	1
g3032	1
g3033	1
g3034	1
g3035	7
g3036	5
g3037	1
g3038	1
g3039	7
g3040	1
g3041	1
g3042	1
g3043	1
g3044	1
g3045	1
g3046	1
g3047	1
g3048	1
g3049	1
g3050	1
g3051	1
g3052	1
g3053	1
g3054	1
g3055	1
g3056	1
g3057	1
g3058	1
g3059	1
g3060	1
g3061	1
g3062	1
g3063	4
g3064	6
g3065	1
g3066	1
g3067	1
g3068	5
g3069	2
g3070	1
g3071	1
g3072	6
g3073	3
g3074	1
g3075	1
g3076	1
g3077	3
g3078	1
g3079	1
g3080	6
g3081	3
g3082	1
g3083	2
g3084	5
g3085	2
g3086	11
g3087	1
g3088	1
g3089	1
g3090	1
g3091	1
g3092	1
g3093	7
g3094	1
g3095	2
g3096	1
g3097	1
g3098	1
g3099	1
g3100	3
g3101	5
g3102	2
g3103	1
g3104	3
g3105	1
g3106	1
g3107	1
g3108	1
g3109	1
g3110	1
g3111	1
g3112	3
g3113	1
g3114	1
g3115	1
g3116	4
g3117	2
g3118	1
g3119	1
g3120	1
g3121	5
g3122	3
g3123	1
g3124	1
g3125	3
g3126	1
g3127	1
g3128	1
g3129	1
g3130	1
g3131	4
g3132	3
g3133	1
g3134	5
g3135	1
g3136	4
g3137	1
g3138	1
g3139	1
g3140	1
g3141	1
g3142	1
g3143	1
g3144	1
g3145	1
g3146	1
g3147	1
g3148	1
g3149	6
g3150	2
g3151	1
g3152	3
g3153	1
g3154	1
g3155	1
g3156	1
g3157	1
g3158	1
g3159	1
g3160	1
g3161	1
g3162	2
g3163	3
g3164	1
g3165	1
g3166	1
g3167	4
g3168	1
g3169	4
g3170	1
g3171	1
g3172	1
g3173	1
g3174	3
g3175	1
g3176	1
g3177	1
g3178	1
g3179	3
g3180	1
g3181	4
g3182	1
g3183	1
g3184	1
g3185	1
g3186	2
g3187	1
g3188	1
g3189	1
g3190	1
g3191	1
g3192	1
g3193	1
g3194	1
g3195	3
g3196	5
g3197	1
g3198	1
g3199	1
g3200	1
g3201	1
g3202	1
g3203	1
g3204	3
g3205	3
g3206	1
g3207	5
g3208	2
g3209	2
g3210	1
g3211	1
g3212	1
g3213	6
g3214	4
g3215	1
g3216	4
g3217	1
g3218	1
g3219	1
g3220	1
g3221	1
g3222	1
g3223	1
g3224	1
g3225	1
g3226	1
g3227	4
g3228	1
g3229	4
g3230	2
g3231	6
g3232	1
g3233	1
g3234	1
g3235	1
g3236	1
g3237	1
g3238	1
g3239	1
g3240	1
g3241	1
g3242	4
g3243	2
g3244	2
g3245	3
g3246	1
g3247	1
g3248	2
g3249	1
g3250	4
g3251	1
g3252	1
g3253	1
g3254	1
g3255	1
g3256	1
g3257	3
g3258	1
g3259	1
g3260	1
g3261	1
g3262	1
g3263	1
g3264	5
g3265	1
g3266	1
g3267	4
g3268	1
g3269	1
g3270	1
g3271	1
g3272	3
g3273	2
g3274	1
g3275	1
g3276	3
g3277	1
g3278	1
g3279	3
g3280	3
g3281	1
g3282	1
g3283	1
g3284	1
g3285	1
g3286	2
g3287	2
g3288	2
g3289	1
g3290	1
g3291	1
g3292	1
g3293	1
g3294	3
g3295	1
g3296	1
g3297	1
g3298	1
g3299	1
g3300	1
g3301	1
g3302	1
g3303	1
g3304	1
g3305	1
g3306	1
g3307	1
g3308	1
g3309	2
g3310	1
g3311	1
g3312	1
g3313	5
g3314	4
g3315	1
g3316	1
g3317	1
g3318	1
g3319	1
g3320	1
g3321	1
g3322	1
g3323	1
g3324	1
g3325	1
g3326	1
g3327	1
g3328	1
g3329	1
g3330	1
g3331	2
g3332	1
g3333	1
g3334	4
g3335	1
g3336	1
g3337	4
g3338	4
g3339	1
g3340	2
g3341	7
g3342	1
g3343	1
g3344	1
g3345	1
g3346	1
g3347	1
g3348	1
g3349	3
g3350	1
g3351	1
g3352	1
g3353	1
g3354	1
g3355	1
g3356	1
g3357	1
g3358	1
g3359	3
g3360	1
g3361	1
g3362	1
g3363	1
g3364	1
g3365	1
g3366	1
g3367	1
g3368	1
g3369	1
g3370	1
g3371	1
g3372	1
g3373	1
g3374	1
g3375	1
g3376	1
g3377	1
g3378	1
g3379	1
g3380	1
g3381	1
g3382	1
g3383	1
g3384	1
g3385	1
g3386	4
g3387	1
g3388	6
g3389	1
g3390	1
g3391	1
g3392	1
g3393	1
g3394	3
g3395	2
g3396	6
g3397	1
g3398	1
g3399	1
g3400	1
g3401	1
g3402	1
g3403	1
g3404	1
g3405	1
g3406	1
g3407	1
g3408	1
g3409	1
g3410	1
g3411	5
g3412	6
g3413	1
g3414	1
g3415	1
g3416	1
g3417	1
g3418	1
g3419	1
g3420	1
g3421	1
g3422	1
g3423	2
g3424	1
g3425	1
g3426	1
g3427	4
g3428	1
g3429	1
g3430	7
g3431	2
g3432	1
g3433	4
g3434	4
g3435	1
g3436	1
g3437	1
g3438	1
g3439	2
g3440	1
g3441	1
g3442	3
g3443	5
g3444	1
g3445	2
g3446	2
g3447	1
g3448	3
g3449	1
g3450	2
g3451	4
g3452	1
g3453	1
g3454	1
g3455	1
g3456	1
g3457	2
g3458	1
g3459	1
g3460	6
g3461	4
g3462	2
g3463	1
g3464	1
g3465	1
g3466	1
g3467	1
g3468	1
g3469	1
g3470	4
g3471	3
g3472	5
g3473	1
g3474	1
g3475	1
g3476	2
g3477	1
g3478	5
g3479	1
g3480	2
g3481	1
g3482	1
g3483	1
g3484	1
g3485	1
g3486	1
g3487	1
g3488	1
g3489	1
g3490	1
g3491	1
g3492	1
g3493	1
g3494	2
g3495	1
g3496	1
g3497	9
g3498	1
g3499	1
g3500	1
g3501	1
g3502	3
g3503	1
g3504	4
g3505	1
g3506	1
g3507	1
g3508	4
g3509	3
g3510	1
g3511	4
g3512	3
g3513	1
g3514	1
g3515	4
g3516	3
g3517	1
g3518	1
g3519	1
g3520	5
g3521	2
g3522	1
g3523	1
g3524	1
g3525	1
g3526	8
g3527	1
g3528	1
g3529	2
g3530	1
g3531	2
g3532	1
g3533	1
g3534	1
g3535	1
g3536	2
g3537	1
g3538	1
g3539	1
g3540	3
g3541	1
g3542	1
g3543	2
g3544	1
g3545	4
g3546	8
g3547	1
g3548	1
g3549	1
g3550	5
g3551	2
g3552	1
g3553	1
g3554	1
g3555	1
g3556	6
g3557	1
g3558	1
g3559	1
g3560	9
g3561	1
g3562	1
g3563	5
g3564	5
g3565	1
g3566	1
g3567	1
g3568	2
g3569	4
g3570	2
g3571	1
g3572	1
g3573	1
g3574	1
g3575	1
g3576	1
g3577	1
g3578	1
g3579	1
g3580	1
g3581	1
g3582	1
g3583	1
g3584	1
g3585	1
g3586	1
g3587	1
g3588	1
g3589	1
g3590	1
g3591	1
g3592	3
g3593	5
g3594	3
g3595	1
g3596	1
g3597	1
g3598	1
g3599	4
g3600	1
g3601	1
g3602	1
g3603	1
g3604	1
g3605	1
g3606	1
g3607	1
g3608	1
g3609	1
g3610	2
g3611	1
g3612	2
g3613	1
g3614	1
g3615	1
g3616	1
g3617	1
g3618	1
g3619	1
g3620	2
g3621	2
g3622	1
g3623	1
g3624	1
g3625	1
g3626	1
g3627	1
g3628	3
g3629	8
g3630	1
g3631	1
g3632	3
g3633	1
g3634	1
g3635	1
g3636	2
g3637	1
g3638	9
g3639	1
g3640	1
g3641	2
g3642	1
g3643	3
g3644	1
g3645	1
g3646	1
g3647	1
g3648	3
g3649	2
g3650	1
g3651	1
g3652	4
g3653	1
g3654	1
g3655	1
g3656	1
g3657	1
g3658	1
g3659	1
g3660	1
g3661	1
g3662	3
g3663	1
g3664	6
g3665	2
g3666	1
g3667	1
g3668	5
g3669	1
g3670	1
g3671	6
g3672	1
g3673	1
g3674	1
g3675	1
g3676	4
g3677	4
g3678	1
g3679	1
g3680	1
g3681	1
g3682	1
g3683	1
g3684	1
g3685	8
g3686	1
g3687	1
g3688	6
g3689	1
g3690	4
g3691	1
g3692	1
g3693	2
g3694	1
g3695	1
g3696	1
g3697	3
g3698	1
g3699	5
g3700	1
g3701	1
g3702	1
g3703	1
g3704	1
g3705	1
g3706	1
g3707	5
g3708	1
g3709	1
g3710	1
g3711	4
g3712	1
g3713	2
g3714	3
g3715	2
g3716	1
g3717	1
g3718	4
g3719	4
g3720	1
g3721	2
g3722	8
g3723	2
g3724	1
g3725	1
g3726	1
g3727	1
g3728	1
g3729	1
g3730	1
g3731	2
g3732	3
g3733	1
g3734	1
g3735	1
g3736	1
g3737	1
g3738	1
g3739	1
g3740	1
g3741	6
g3742	1
g3743	7
g3744	1
g3745	3
g3746	10
g3747	1
g3748	3
g3749	4
g3750	2
g3751	1
g3752	6
g3753	1
g3754	1
g3755	1
g3756	6
g3757	1
g3758	1
g3759	4
g3760	4
g3761	9
g3762	1
g3763	1
g3764	1
g3765	1
g3766	1
g3767	1
g3768	2
g3769	1
g3770	1
g3771	1
g3772	1
g3773	1
g3774	6
g3775	2
g3776	1
g3777	1
g3778	1
g3779	1
g3780	5
g3781	1
g3782	1
g3783	1
g3784	1
g3785	1
g3786	1
g3787	1
g3788	5
g3789	1
g3790	1
g3791	1
g3792	4
g3793	1
g3794	1
g3795	1
g3796	1
g3797	1
g3798	3
g3799	3
g3800	4
g3801	1
g3802	4
g3803	1
g3804	1
g3805	1
g3806	1
g3807	3
g3808	1
g3809	4
g3810	1
g3811	1
g3812	1
g3813	1
g3814	1
g3815	1
g3816	1
g3817	1
g3818	1
g3819	1
g3820	1
g3821	1
g3822	1
g3823	2
g3824	5
g3825	1
g3826	1
g3827	3
g3828	1
g3829	1
g3830	1
g3831	3
g3832	2
g3833	1
g3834	1
g3835	1
g3836	1
g3837	1
g3838	1
g3839	14
g3840	1
g3841	1
g3842	2
g3843	3
g3844	4
g3845	1
g3846	3
g3847	4
g3848	1
g3849	1
g3850	4
g3851	1
g3852	1
g3853	1
g3854	1
g3855	1
g3856	3
g3857	1
g3858	1
g3859	7
g3860	3
g3861	3
g3862	2
g3863	1
g3864	1
g3865	1
g3866	4
g3867	4
g3868	1
g3869	1
g3870	1
g3871	1
g3872	1
g3873	1
g3874	1
g3875	1
g3876	1
g3877	1
g3878	1
g3879	1
g3880	1
g3881	1
g3882	1
g3883	1
g3884	1
g3885	2
g3886	1
g3887	1
g3888	1
g3889	1
g3890	1
g3891	1
g3892	1
g3893	1
g3894	4
g3895	1
g3896	1
g3897	1
g3898	2
g3899	1
g3900	1
g3901	1
g3902	1
g3903	9
g3904	1
g3905	1
g3906	2
g3907	1
g3908	1
g3909	1
g3910	1
g3911	1
g3912	4
g3913	1
g3914	1
g3915	5
g3916	1
g3917	1
g3918	1
g3919	1
g3920	1
g3921	6
g3922	1
g3923	2
g3924	1
g3925	1
g3926	1
g3927	2
g3928	5
g3929	3
g3930	3
g3931	1
g3932	1
g3933	1
g3934	1
g3935	1
g3936	1
g3937	1
g3938	2
g3939	6
g3940	1
g3941	1
g3942	3
g3943	1
g3944	4
g3945	1
g3946	1
g3947	4
g3948	1
g3949	1
g3950	9
g3951	5
g3952	1
g3953	2
g3954	1
g3955	3
g3956	1
g3957	1
g3958	1
g3959	1
g3960	1
g3961	1
g3962	2
g3963	2
g3964	2
g3965	1
g3966	2
g3967	5
g3968	1
g3969	1
g3970	1
g3971	1
g3972	6
g3973	1
g3974	1
g3975	1
g3976	1
g3977	1
g3978	1
g3979	1
g3980	1
g3981	1
g3982	1
g3983	1
g3984	7
g3985	1
g3986	2
g3987	1
g3988	6
g3989	1
g3990	1
g3991	1
g3992	1
g3993	1
g3994	1
g3995	1
g3996	1
g3997	9
g3998	1
g3999	3
g4000	1
g4001	3
g4002	1
g4003	5
g4004	1
g4005	1
g4006	1
g4007	4
g4008	1
g4009	1
g4010	1
g4011	2
g4012	1
g4013	3
g4014	4
g4015	4
g4016	1
g4017	3
g4018	1
g4019	3
g4020	1
g4021	1
g4022	1
g4023	4
g4024	4
g4025	1
g4026	1
g4027	1
g4028	1
g4029	3
g4030	3
g4031	4
g4032	5
g4033	1
g4034	1
g4035	6
g4036	2
g4037	1
g4038	2
g4039	4
g4040	8
g4041	1
g4042	8
g4043	1
g4044	1
g4045	1
g4046	1
g4047	1
g4048	1
g4049	1
g4050	2
g4051	1
g4052	1
g4053	3
g4054	1
g4055	1
g4056	1
g4057	1
g4058	1
g4059	1
g4060	2
g4061	1
g4062	1
g4063	2
g4064	1
g4065	1
g4066	1
g4067	1
g4068	2
g4069	1
g4070	1
g4071	1
g4072	1
g4073	3
g4074	2
g4075	1
g4076	1
g4077	2
g4078	1
g4079	3
g4080	1
g4081	2
g4082	1
g4083	4
g4084	1
g4085	1
g4086	8
g4087	2
g4088	1
g4089	1
g4090	2
g4091	2
g4092	1
g4093	1
g4094	1
g4095	1
g4096	1
g4097	4
g4098	1
g4099	1
g4100	1
g4101	1
g4102	1
g4103	1
g4104	4
g4105	1
g4106	5
g4107	1
g4108	1
g4109	5
g4110	1
g4111	10
g4112	1
g4113	2
g4114	2
g4115	1
g4116	10
g4117	1
g4118	1
g4119	1
g4120	1
g4121	1
g4122	1
g4123	1
g4124	1
g4125	1
g4126	1
g4127	2
g4128	1
g4129	1
g4130	1
g4131	1
g4132	1
g4133	2
g4134	1
g4135	1
g4136	1
g4137	6
g4138	1
g4139	3
g4140	1
g4141	1
g4142	1
g4143	1
g4144	1
g4145	1
g4146	1
g4147	1
g4148	6
g4149	1
g4150	1
g4151	2
g4152	1
g4153	1
g4154	1
g4155	1
g4156	1
g4157	3
g4158	1
g4159	1
g4160	1
g4161	1
g4162	3
g4163	6
g4164	2
g4165	1
g4166	1
g4167	1
g4168	1
g4169	1
g4170	9
g4171	1
g4172	3
g4173	1
g4174	1
g4175	2
g4176	6
g4177	2
g4178	1
g4179	1
g4180	3
g4181	1
g4182	1
g4183	1
g4184	1
g4185	8
g4186	3
g4187	1
g4188	5
g4189	1
g4190	2
g4191	1
g4192	6
g4193	1
g4194	5
g4195	1
g4196	3
g4197	1
g4198	4
g4199	1
g4200	1
g4201	1
g4202	3
g4203	1
g4204	1
g4205	1
g4206	1
g4207	7
g4208	1
g4209	1
g4210	1
g4211	3
g4212	1
g4213	1
g4214	1
g4215	1
g4216	2
g4217	1
g4218	3
g4219	3
g4220	4
g4221	1
g4222	9
g4223	4
g4224	1
g4225	1
g4226	3
g4227	5
g4228	1
g4229	2
g4230	1
g4231	3
g4232	6
g4233	1
g4234	1
g4235	1
g4236	4
g4237	1
g4238	1
g4239	1
g4240	4
g4241	1
g4242	1
g4243	2
g4244	3
g4245	3
g4246	2
g4247	1
g4248	1
g4249	4
g4250	2
g4251	3
g4252	1
g4253	1
g4254	1
g4255	1
g4256	1
g4257	1
g4258	1
g4259	1
g4260	1
g4261	1
g4262	1
g4263	1
g4264	1
g4265	3
g4266	2
g4267	1
g4268	1
g4269	1
g4270	1
g4271	2
g4272	1
g4273	1
g4274	1
g4275	1
g4276	2
g4277	1
g4278	1
g4279	4
g4280	1
g4281	1
g4282	1
g4283	4
g4284	6
g4285	3
g4286	3
g4287	2
g4288	3
g4289	1
g4290	1
g4291	2
g4292	1
g4293	1
g4294	1
g4295	5
g4296	9
g4297	1
g4298	1
g4299	1
g4300	1
g4301	1
g4302	3
g4303	4
g4304	2
g4305	1
g4306	1
g4307	1
g4308	1
g4309	3
g4310	2
g4311	1
g4312	1
g4313	1
g4314	1
g4315	5
g4316	5
g4317	1
g4318	1
g4319	6
g4320	1
g4321	1
g4322	1
g4323	1
g4324	1
g4325	1
g4326	3
g4327	2
g4328	2
g4329	4
g4330	1
g4331	3
g4332	1
g4333	2
g4334	1
g4335	1
g4336	5
g4337	1
g4338	1
g4339	1
g4340	1
g4341	1
g4342	1
g4343	1
g4344	1
g4345	1
g4346	2
g4347	1
g4348	1
g4349	2
g4350	5
g4351	1
g4352	1
g4353	2
g4354	1
g4355	1
g4356	1
g4357	1
g4358	1
g4359	1
g4360	1
g4361	4
g4362	1
g4363	1
g4364	1
g4365	3
g4366	3
g4367	2
g4368	1
g4369	4
g4370	2
g4371	1
g4372	1
g4373	1
g4374	3
g4375	1
g4376	1
g4377	1
g4378	2
g4379	1
g4380	1
g4381	1
g4382	3
g4383	1
g4384	1
g4385	1
g4386	1
g4387	1
g4388	1
g4389	5
g4390	1
g4391	1
g4392	4
g4393	9
g4394	6
g4395	4
g4396	1
g4397	5
g4398	1
g4399	8
g4400	7
g4401	1
g4402	3
g4403	1
g4404	1
g4405	1
g4406	1
g4407	1
g4408	1
g4409	4
g4410	3
g4411	1
g4412	6
g4413	1
g4414	1
g4415	1
g4416	1
g4417	4
g4418	5
g4419	1
g4420	1
g4421	1
g4422	1
g4423	1
g4424	1
g4425	1
g4426	6
g4427	1
g4428	1
g4429	2
g4430	4
g4431	1
g4432	1
g4433	1
g4434	1
g4435	1
g4436	7
g4437	1
g4438	1
g4439	2
g4440	1
g4441	2
g4442	1
g4443	1
g4444	1
g4445	1
g4446	2
g4447	8
g4448	2
g4449	1
g4450	4
g4451	1
g4452	1
g4453	4
g4454	1
g4455	3
g4456	1
g4457	1
g4458	1
g4459	1
g4460	1
g4461	3
g4462	1
g4463	1
g4464	2
g4465	1
g4466	2
g4467	1
g4468	1
g4469	1
g4470	1
g4471	1
g4472	1
g4473	1
g4474	5
g4475	1
g4476	1
g4477	7
g4478	1
g4479	1
g4480	2
g4481	1
g4482	1
g4483	5
g4484	2
g4485	4
g4486	9
g4487	1
g4488	1
g4489	1
g4490	3
g4491	1
g4492	1
g4493	1
g4494	6
g4495	1
g4496	2
g4497	1
g4498	1
g4499	1
g4500	1
g4501	1
g4502	1
g4503	2
g4504	1
g4505	1
g4506	1
g4507	1
g4508	1
g4509	1
g4510	7
g4511	1
g4512	1
g4513	1
g4514	1
g4515	1
g4516	1
g4517	1
g4518	1
g4519	1
g4520	1
g4521	1
g4522	1
g4523	1
g4524	1
g4525	1
g4526	1
g4527	1
g4528	1
g4529	7
g4530	1
g4531	1
g4532	1
g4533	2
g4534	2
g4535	2
g4536	3
g4537	4
g4538	3
g4539	1
g4540	3
g4541	2
g4542	1
g4543	1
g4544	1
g4545	1
g4546	1
g4547	1
g4548	1
g4549	1
g4550	1
g4551	1
g4552	1
g4553	2
g4554	1
g4555	1
g4556	1
g4557	4
g4558	1
g4559	1
g4560	1
g4561	1
g4562	1
g4563	1
g4564	1
g4565	1
g4566	1
g4567	1
g4568	1
g4569	1
g4570	1
g4571	1
g4572	2
g4573	1
g4574	1
g4575	1
g4576	1
g4577	1
g4578	1
g4579	1
g4580	1
g4581	1
g4582	1
g4583	6
g4584	1
g4585	1
g4586	1
g4587	1
g4588	1
g4589	1
g4590	1
g4591	1
g4592	1
g4593	5
g4594	1
g4595	4
g4596	2
g4597	2
g4598	1
g4599	1
g4600	4
g4601	1
g4602	2
g4603	1
g4604	3
g4605	1
g4606	4
g4607	1
g4608	1
g4609	1
g4610	1
g4611	4
g4612	1
g4613	1
g4614	2
g4615	4
g4616	1
g4617	7
g4618	1
g4619	1
g4620	1
g4621	1
g4622	2
g4623	1
g4624	1
g4625	1
g4626	1
g4627	6
g4628	2
g4629	4
g4630	5
g4631	2
g4632	1
g4633	1
g4634	1
g4635	1
g4636	1
g4637	1
g4638	1
g4639	11
g4640	9
g4641	1
g4642	1
g4643	1
g4644	3
g4645	2
g4646	1
g4647	1
g4648	1
g4649	1
g4650	6
g4651	1
g4652	1
g4653	1
g4654	1
g4655	5
g4656	5
g4657	1
g4658	1
g4659	1
g4660	1
g4661	1
g4662	1
g4663	1
g4664	4
g4665	1
g4666	1
g4667	2
g4668	3
g4669	2
g4670	4
g4671	4
g4672	1
g4673	1
g4674	1
g4675	2
g4676	1
g4677	1
g4678	4
g4679	2
g4680	1
g4681	1
g4682	2
g4683	1
g4684	1
g4685	1
g4686	2
g4687	2
g4688	1
g4689	1
g4690	2
g4691	1
g4692	1
g4693	1
g4694	1
g4695	1
g4696	1
g4697	1
g4698	1
g4699	1
g4700	1
g4701	1
g4702	1
g4703	1
g4704	1
g4705	1
g4706	1
g4707	1
g4708	1
g4709	1
g4710	1
g4711	1
g4712	3
g4713	2
g4714	1
g4715	1
g4716	1
g4717	1
g4718	1
g4719	1
g4720	3
g4721	1
g4722	1
g4723	1
g4724	1
g4725	3
g4726	3
g4727	7
g4728	1
g4729	5
g4730	1
g4731	1
g4732	1
g4733	1
g4734	4
g4735	2
g4736	1
g4737	3
g4738	1
g4739	1
g4740	2
g4741	1
g4742	1
g4743	1
g4744	2
g4745	1
g4746	2
g4747	5
g4748	2
g4749	2
g4750	7
g4751	5
g4752	2
g4753	3
g4754	1
g4755	1
g4756	5
g4757	1
g4758	1
g4759	1
g4760	2
g4761	5
g4762	1
g4763	1
g4764	2
g4765	1
g4766	1
g4767	8
g4768	1
g4769	1
g4770	2
g4771	1
g4772	1
g4773	1
g4774	9
g4775	1
g4776	2
g4777	5
g4778	1
g4779	3
g4780	1
g4781	1
g4782	1
g4783	3
g4784	1
g4785	1
g4786	1
g4787	1
g4788	1
g4789	1
g4790	1
g4791	2
g4792	1
g4793	1
g4794	5
g4795	1
g4796	3
g4797	3
g4798	1
g4799	1
g4800	1
g4801	1
g4802	1
g4803	1
g4804	1
g4805	4
g4806	1
g4807	1
g4808	4
g4809	1
g4810	1
g4811	1
g4812	3
g4813	1
g4814	1
g4815	1
g4816	1
g4817	1
g4818	1
g4819	1
g4820	1
g4821	1
g4822	6
g4823	3
g4824	3
g4825	1
g4826	1
g4827	1
g4828	1
g4829	2
g4830	8
g4831	2
g4832	1
